BatterID,Season,BatterTeam,FB,GB,IFFB,LD,Center,Oppo,Pull,Barrel,FlareBurner,SolidContact,Topped,Under,Weak,xwOBAcon
596847,2016,LAA,16.0,43.0,8.0,19.0,23.0,27.0,36.0,4.0,13.0,6.0,36.0,18.0,3.0,0.31703749999999997
596847,2017,NYY,2.0,7.0,0.0,2.0,2.0,2.0,7.0,2.0,2.0,0.0,5.0,2.0,0.0,0.5214545454545454
596847,2018,MIL,3.0,6.0,2.0,5.0,7.0,4.0,5.0,3.0,5.0,0.0,5.0,3.0,0.0,0.5365624999999999
596847,2018,TB,28.0,54.0,10.0,29.0,28.0,35.0,58.0,13.0,28.0,8.0,41.0,28.0,3.0,0.4124628099173554
596847,2019,TB,83.0,128.0,12.0,86.0,95.0,80.0,134.0,35.0,75.0,22.0,97.0,71.0,9.0,0.42828478964401295
596847,2020,TB,19.0,35.0,11.0,24.0,24.0,19.0,46.0,3.0,20.0,9.0,24.0,26.0,5.0,0.31117241379310345
596847,2021,TB,41.0,69.0,14.0,47.0,48.0,48.0,75.0,16.0,43.0,18.0,45.0,43.0,6.0,0.4291812865497076
596847,2022,TB,59.0,110.0,11.0,56.0,63.0,63.0,110.0,28.0,65.0,19.0,78.0,40.0,6.0,0.4379576271186441
598265,2015,BOS,40.0,76.0,11.0,29.0,40.0,35.0,81.0,10.0,27.0,14.0,62.0,38.0,4.0,0.34140645161290323
598265,2016,BOS,94.0,203.0,30.0,93.0,121.0,83.0,214.0,36.0,91.0,30.0,159.0,91.0,6.0,0.3881476997578693
598265,2017,BOS,76.0,181.0,22.0,81.0,94.0,90.0,167.0,27.0,88.0,14.0,123.0,87.0,20.0,0.37092757660167136
598265,2018,BOS,85.0,149.0,20.0,87.0,88.0,65.0,170.0,35.0,84.0,28.0,112.0,76.0,5.0,0.4253441176470588
598265,2019,BOS,84.0,175.0,17.0,68.0,90.0,84.0,169.0,33.0,73.0,21.0,128.0,70.0,7.0,0.3887228915662651
598265,2020,BOS,30.0,79.0,4.0,31.0,53.0,40.0,51.0,11.0,30.0,6.0,62.0,28.0,4.0,0.33302836879432623
598265,2021,MIL,54.0,128.0,17.0,59.0,80.0,51.0,127.0,13.0,59.0,17.0,99.0,60.0,9.0,0.3173696498054475
598265,2022,BOS,49.0,109.0,11.0,46.0,59.0,52.0,104.0,13.0,46.0,14.0,78.0,49.0,15.0,0.310246511627907
598265,2022,TOR,8.0,29.0,6.0,11.0,9.0,15.0,30.0,0.0,14.0,6.0,21.0,10.0,3.0,0.30100000000000005
598271,2017,BOS,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.078
598271,2018,BOS,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.3466666666666667
598284,2015,ARI,0.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.23349999999999999
598284,2016,ARI,11.0,16.0,6.0,4.0,7.0,10.0,20.0,6.0,5.0,3.0,12.0,9.0,2.0,0.4634864864864865
598284,2018,MIA,14.0,15.0,2.0,14.0,12.0,10.0,20.0,7.0,11.0,4.0,12.0,11.0,0.0,0.5252666666666667
598284,2019,MIA,7.0,10.0,1.0,5.0,5.0,4.0,14.0,1.0,6.0,4.0,9.0,3.0,0.0,0.3796521739130435
598286,2021,SD,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.557
599096,2015,NYM,21.0,23.0,8.0,15.0,19.0,19.0,29.0,2.0,16.0,3.0,19.0,23.0,3.0,0.2952121212121212
599096,2018,CIN,17.0,12.0,7.0,12.0,14.0,10.0,20.0,6.0,10.0,3.0,8.0,18.0,1.0,0.42289130434782607
599096,2020,BAL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600301,2016,TB,16.0,30.0,4.0,12.0,14.0,16.0,28.0,3.0,13.0,2.0,26.0,16.0,2.0,0.28466129032258064
600301,2017,SEA,48.0,81.0,16.0,52.0,45.0,38.0,110.0,8.0,47.0,13.0,59.0,56.0,12.0,0.34134871794871796
600301,2018,MIN,2.0,10.0,2.0,2.0,4.0,8.0,4.0,0.0,3.0,0.0,6.0,3.0,4.0,0.211625
600301,2018,SEA,2.0,5.0,1.0,2.0,1.0,2.0,7.0,1.0,3.0,1.0,4.0,1.0,0.0,0.493
600301,2021,BOS,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.449
600301,2021,COL,4.0,4.0,3.0,3.0,5.0,3.0,6.0,0.0,3.0,0.0,4.0,6.0,1.0,0.21414285714285716
600301,2022,CIN,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.36799999999999994
600303,2015,CHC,16.0,23.0,4.0,18.0,17.0,18.0,26.0,0.0,16.0,9.0,20.0,15.0,1.0,0.31583606557377053
600303,2016,CHC,31.0,43.0,7.0,40.0,28.0,26.0,59.0,7.0,26.0,10.0,34.0,35.0,2.0,0.3609912280701754
600303,2017,CHC,20.0,48.0,7.0,34.0,34.0,21.0,54.0,3.0,28.0,8.0,33.0,33.0,3.0,0.33774074074074073
600303,2018,CHC,14.0,75.0,10.0,43.0,31.0,37.0,67.0,2.0,46.0,9.0,60.0,23.0,2.0,0.32690140845070426
600303,2019,LAA,57.0,120.0,20.0,68.0,70.0,73.0,121.0,14.0,78.0,13.0,90.0,62.0,5.0,0.3688778625954198
600303,2020,LAA,28.0,36.0,8.0,22.0,21.0,23.0,50.0,7.0,21.0,5.0,26.0,32.0,3.0,0.33345744680851064
600303,2020,OAK,25.0,39.0,9.0,20.0,28.0,18.0,47.0,2.0,28.0,2.0,26.0,34.0,0.0,0.30434782608695654
600303,2021,SF,52.0,86.0,10.0,47.0,72.0,34.0,89.0,12.0,51.0,12.0,61.0,53.0,6.0,0.3605333333333333
600303,2022,SF,38.0,60.0,12.0,43.0,41.0,34.0,78.0,3.0,37.0,10.0,53.0,49.0,1.0,0.29062745098039217
600466,2017,WSH,0.0,5.0,2.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,0.359875
600466,2019,WSH,1.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0,0.2691666666666667
600474,2015,WSH,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7336666666666667
600474,2016,WSH,4.0,15.0,4.0,2.0,4.0,7.0,14.0,0.0,2.0,2.0,12.0,4.0,0.0,0.1621
600474,2017,WSH,5.0,9.0,3.0,2.0,2.0,5.0,12.0,0.0,2.0,1.0,8.0,7.0,1.0,0.21736842105263157
600474,2018,WSH,28.0,60.0,20.0,36.0,39.0,36.0,64.0,3.0,34.0,2.0,48.0,49.0,7.0,0.2722867132867133
600474,2019,BAL,52.0,95.0,24.0,64.0,68.0,50.0,117.0,20.0,62.0,9.0,72.0,61.0,10.0,0.3897264957264957
600474,2020,BAL,25.0,53.0,9.0,34.0,29.0,25.0,65.0,9.0,34.0,5.0,37.0,30.0,5.0,0.3962
600474,2021,BAL,56.0,108.0,34.0,77.0,81.0,68.0,126.0,21.0,65.0,21.0,82.0,69.0,17.0,0.3845454545454545
600474,2022,MIL,3.0,4.0,1.0,3.0,1.0,4.0,6.0,0.0,2.0,1.0,3.0,5.0,0.0,0.2498181818181818
600524,2016,OAK,0.0,9.0,1.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,7.0,0.0,3.0,0.24833333333333332
600524,2017,OAK,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5077142857142858
600524,2018,BAL,35.0,58.0,21.0,37.0,41.0,38.0,68.0,12.0,30.0,6.0,50.0,48.0,5.0,0.337205298013245
600524,2018,TEX,8.0,10.0,4.0,3.0,8.0,9.0,8.0,3.0,3.0,1.0,8.0,10.0,0.0,0.32264000000000004
600524,2019,BAL,112.0,133.0,53.0,104.0,110.0,109.0,180.0,43.0,98.0,22.0,96.0,131.0,11.0,0.4045835411471322
600524,2020,BAL,36.0,43.0,19.0,34.0,35.0,32.0,65.0,16.0,26.0,6.0,30.0,47.0,7.0,0.40875757575757576
600524,2021,DET,9.0,18.0,3.0,7.0,10.0,8.0,19.0,1.0,5.0,5.0,12.0,11.0,3.0,0.2702972972972973
600526,2017,SD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.282
600858,2019,KC,22.0,49.0,2.0,24.0,20.0,47.0,30.0,0.0,26.0,4.0,39.0,22.0,3.0,0.28656382978723405
600858,2021,WSH,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.12175
600869,2016,CHC,1.0,4.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,0.0,0.23950000000000002
600869,2017,CHC,5.0,6.0,3.0,7.0,7.0,7.0,7.0,1.0,5.0,2.0,6.0,7.0,0.0,0.3332380952380952
600869,2017,DET,11.0,38.0,6.0,21.0,22.0,25.0,29.0,3.0,21.0,3.0,28.0,18.0,3.0,0.36248684210526316
600869,2018,DET,86.0,162.0,42.0,94.0,99.0,88.0,181.0,23.0,86.0,16.0,125.0,117.0,17.0,0.3358098958333333
600869,2019,DET,63.0,91.0,24.0,59.0,70.0,47.0,118.0,14.0,59.0,17.0,67.0,72.0,7.0,0.3561694915254237
600869,2020,DET,33.0,55.0,7.0,41.0,46.0,25.0,65.0,14.0,39.0,9.0,36.0,29.0,8.0,0.43102222222222225
600869,2021,DET,108.0,172.0,20.0,122.0,130.0,102.0,189.0,38.0,120.0,28.0,129.0,92.0,15.0,0.4160781990521327
600869,2022,DET,78.0,138.0,29.0,79.0,84.0,91.0,148.0,27.0,69.0,13.0,106.0,92.0,14.0,0.35027725856697817
600968,2018,CHC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.354
600968,2019,CHC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.081
601713,2017,PHI,3.0,18.0,1.0,5.0,10.0,13.0,4.0,0.0,4.0,0.0,10.0,6.0,3.0,0.19595652173913042
601713,2018,PHI,0.0,18.0,0.0,5.0,5.0,13.0,4.0,0.0,2.0,0.0,14.0,3.0,0.0,0.17826315789473685
601713,2019,PHI,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.23620000000000002
602074,2019,COL,11.0,47.0,4.0,15.0,24.0,28.0,24.0,1.0,15.0,1.0,39.0,16.0,2.0,0.24643243243243243
602074,2021,COL,53.0,138.0,3.0,54.0,75.0,86.0,87.0,5.0,74.0,7.0,98.0,48.0,15.0,0.3076518218623482
602074,2022,COL,57.0,178.0,7.0,78.0,90.0,106.0,124.0,6.0,104.0,8.0,131.0,53.0,17.0,0.3236363636363636
602080,2021,CHC,1.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,0.1437142857142857
602104,2020,BAL,3.0,9.0,0.0,7.0,5.0,8.0,6.0,1.0,7.0,3.0,6.0,2.0,0.0,0.4818947368421053
602104,2021,BAL,35.0,94.0,9.0,48.0,64.0,61.0,61.0,18.0,58.0,8.0,69.0,26.0,6.0,0.4204864864864865
602104,2022,BAL,76.0,149.0,23.0,64.0,90.0,92.0,130.0,30.0,77.0,17.0,105.0,65.0,16.0,0.3814677419354839
602115,2018,CIN,3.0,5.0,0.0,2.0,4.0,3.0,3.0,2.0,3.0,0.0,4.0,1.0,0.0,0.4845
602922,2016,SD,2.0,13.0,3.0,3.0,4.0,5.0,9.0,0.0,3.0,0.0,11.0,6.0,1.0,0.20004761904761909
602922,2018,CWS,16.0,30.0,6.0,18.0,15.0,18.0,36.0,8.0,16.0,3.0,25.0,15.0,3.0,0.3898714285714286
602922,2019,BAL,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
602922,2019,CWS,19.0,56.0,4.0,26.0,33.0,28.0,44.0,3.0,22.0,9.0,46.0,20.0,4.0,0.29215384615384615
602922,2021,STL,17.0,22.0,9.0,17.0,19.0,16.0,30.0,3.0,16.0,2.0,13.0,24.0,7.0,0.32146153846153847
605113,2015,ARI,72.0,169.0,26.0,81.0,87.0,102.0,157.0,6.0,77.0,17.0,119.0,90.0,11.0,0.2801125
605113,2016,ARI,40.0,115.0,17.0,59.0,67.0,69.0,92.0,6.0,58.0,8.0,92.0,57.0,5.0,0.30667699115044245
605113,2017,ARI,26.0,61.0,10.0,31.0,36.0,37.0,51.0,3.0,37.0,4.0,38.0,33.0,13.0,0.315296875
605113,2018,ARI,101.0,172.0,27.0,113.0,122.0,122.0,163.0,21.0,103.0,24.0,131.0,113.0,18.0,0.32515853658536586
605113,2019,ARI,104.0,221.0,20.0,111.0,149.0,125.0,181.0,30.0,107.0,25.0,173.0,103.0,16.0,0.3513986784140969
605113,2020,ARI,23.0,79.0,11.0,40.0,44.0,25.0,84.0,8.0,33.0,8.0,62.0,34.0,6.0,0.3411523178807947
605113,2021,ARI,72.0,164.0,25.0,72.0,100.0,87.0,146.0,8.0,74.0,15.0,125.0,96.0,15.0,0.27694894894894895
605113,2022,ARI,10.0,21.0,1.0,5.0,12.0,8.0,17.0,2.0,8.0,4.0,16.0,6.0,1.0,0.2900810810810811
605119,2017,MIA,7.0,29.0,4.0,17.0,21.0,16.0,20.0,3.0,18.0,6.0,23.0,7.0,0.0,0.41417543859649125
605119,2018,MIA,87.0,242.0,26.0,108.0,139.0,137.0,173.0,27.0,125.0,28.0,182.0,89.0,11.0,0.3675670995670996
605119,2019,MIA,84.0,159.0,22.0,83.0,103.0,116.0,127.0,31.0,87.0,25.0,117.0,78.0,10.0,0.39191954022988507
605119,2020,MIA,32.0,66.0,4.0,33.0,34.0,36.0,65.0,13.0,25.0,9.0,49.0,32.0,7.0,0.40598518518518517
605119,2021,MIA,42.0,82.0,9.0,35.0,58.0,52.0,58.0,13.0,36.0,13.0,61.0,42.0,3.0,0.3465892857142857
605119,2022,MIA,53.0,122.0,12.0,51.0,72.0,70.0,96.0,23.0,59.0,10.0,82.0,48.0,15.0,0.3738438818565401
605125,2015,PHI,68.0,125.0,27.0,95.0,79.0,60.0,166.0,18.0,78.0,18.0,95.0,78.0,15.0,0.36727814569536427
605125,2016,PHI,34.0,57.0,14.0,39.0,41.0,34.0,69.0,5.0,40.0,11.0,39.0,41.0,8.0,0.3492291666666667
605125,2017,CWS,12.0,13.0,4.0,7.0,8.0,8.0,13.0,3.0,11.0,2.0,7.0,12.0,1.0,0.39216666666666666
605131,2015,LAD,4.0,13.0,2.0,5.0,6.0,8.0,10.0,0.0,8.0,0.0,8.0,6.0,1.0,0.31095652173913046
605131,2016,LAD,7.0,8.0,4.0,4.0,5.0,8.0,10.0,0.0,3.0,2.0,6.0,11.0,0.0,0.20054545454545455
605131,2017,LAD,33.0,78.0,8.0,56.0,53.0,56.0,63.0,10.0,49.0,11.0,65.0,33.0,6.0,0.38155172413793104
605131,2018,LAD,21.0,75.0,10.0,28.0,37.0,38.0,58.0,5.0,25.0,2.0,61.0,27.0,6.0,0.2933253968253969
605131,2019,LAD,40.0,66.0,20.0,32.0,44.0,49.0,64.0,7.0,33.0,6.0,53.0,53.0,5.0,0.2769936305732484
605131,2020,LAD,16.0,30.0,7.0,12.0,27.0,10.0,28.0,1.0,15.0,3.0,19.0,22.0,5.0,0.2731076923076923
605131,2021,LAD,44.0,63.0,9.0,29.0,45.0,39.0,61.0,6.0,35.0,9.0,43.0,39.0,13.0,0.31195172413793104
605131,2022,LAD,42.0,63.0,11.0,29.0,40.0,52.0,53.0,7.0,27.0,8.0,48.0,46.0,9.0,0.2923241379310345
605135,2015,OAK,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
605135,2019,OAK,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.362
605137,2016,PIT,21.0,57.0,6.0,28.0,29.0,48.0,35.0,5.0,25.0,4.0,43.0,18.0,3.0,0.3653775510204082
605137,2017,PIT,84.0,228.0,26.0,98.0,112.0,122.0,191.0,28.0,111.0,23.0,154.0,93.0,22.0,0.3720139211136891
605137,2018,PIT,91.0,200.0,25.0,86.0,119.0,120.0,150.0,28.0,90.0,24.0,151.0,94.0,12.0,0.3619423558897243
605137,2019,PIT,112.0,183.0,26.0,95.0,116.0,107.0,191.0,53.0,85.0,32.0,135.0,97.0,7.0,0.4467139364303178
605137,2020,PIT,27.0,79.0,7.0,27.0,42.0,40.0,58.0,12.0,32.0,5.0,61.0,27.0,3.0,0.3647214285714286
605137,2021,WSH,85.0,217.0,10.0,88.0,135.0,106.0,159.0,35.0,99.0,27.0,166.0,63.0,9.0,0.405937343358396
605137,2022,SD,24.0,79.0,7.0,26.0,38.0,42.0,56.0,8.0,24.0,8.0,58.0,28.0,10.0,0.3185073529411765
605137,2022,WSH,66.0,152.0,19.0,84.0,83.0,92.0,145.0,25.0,101.0,9.0,109.0,66.0,9.0,0.3893667711598746
605141,2015,BOS,145.0,203.0,42.0,134.0,155.0,150.0,215.0,29.0,148.0,22.0,145.0,152.0,10.0,0.35841304347826086
605141,2016,BOS,140.0,250.0,60.0,149.0,170.0,177.0,249.0,31.0,137.0,40.0,214.0,159.0,11.0,0.34850506756756755
605141,2017,BOS,120.0,227.0,70.0,137.0,172.0,121.0,247.0,25.0,126.0,39.0,174.0,163.0,21.0,0.3400875912408759
605141,2018,BOS,137.0,149.0,33.0,115.0,126.0,87.0,192.0,61.0,114.0,35.0,93.0,120.0,9.0,0.467525462962963
605141,2019,BOS,154.0,161.0,43.0,147.0,172.0,122.0,210.0,52.0,134.0,43.0,112.0,147.0,10.0,0.4380542168674699
605141,2020,LAD,57.0,60.0,12.0,53.0,53.0,56.0,72.0,14.0,43.0,20.0,43.0,57.0,3.0,0.38703333333333334
605141,2021,LAD,127.0,134.0,33.0,91.0,102.0,92.0,191.0,30.0,91.0,29.0,100.0,123.0,10.0,0.364242819843342
605141,2022,LAD,168.0,159.0,36.0,109.0,145.0,108.0,219.0,46.0,107.0,41.0,107.0,150.0,18.0,0.3714904051172708
605151,2015,ARI,0.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.11183333333333334
605151,2016,ARI,2.0,17.0,1.0,0.0,4.0,10.0,5.0,0.0,2.0,0.0,10.0,3.0,3.0,0.17072222222222222
605151,2017,ARI,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.389
605154,2017,STL,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.246
605154,2018,STL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.081
605154,2019,STL,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.864
605156,2015,OAK,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08249999999999999
605156,2019,BAL,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10200000000000001
605164,2016,BAL,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.072
605164,2018,BAL,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.18466666666666667
605164,2021,LAA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09
605169,2015,MIA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.312
605170,2017,CHC,7.0,31.0,1.0,7.0,12.0,13.0,21.0,2.0,12.0,2.0,16.0,6.0,7.0,0.37222222222222223
605170,2018,CHC,22.0,77.0,8.0,35.0,44.0,30.0,61.0,5.0,32.0,8.0,66.0,27.0,4.0,0.3313239436619718
605170,2019,CHC,35.0,94.0,5.0,54.0,62.0,62.0,64.0,17.0,52.0,8.0,71.0,32.0,4.0,0.39722826086956525
605170,2020,CHC,18.0,43.0,5.0,19.0,36.0,15.0,34.0,3.0,21.0,7.0,32.0,18.0,4.0,0.3247176470588235
605170,2021,SD,51.0,119.0,12.0,53.0,78.0,63.0,94.0,16.0,54.0,13.0,91.0,51.0,9.0,0.351482905982906
605170,2022,MIL,41.0,104.0,10.0,52.0,64.0,57.0,86.0,13.0,59.0,11.0,74.0,42.0,8.0,0.34620772946859907
605177,2015,ARI,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28450000000000003
605182,2016,CLE,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.099
605182,2017,CLE,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054
605182,2019,CLE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066
605183,2016,CWS,8.0,21.0,2.0,8.0,6.0,16.0,17.0,3.0,7.0,2.0,17.0,8.0,1.0,0.3097105263157895
605194,2017,OAK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.234
605196,2019,ARI,13.0,17.0,2.0,12.0,9.0,13.0,21.0,10.0,10.0,1.0,11.0,9.0,3.0,0.5267727272727273
605196,2020,ARI,3.0,2.0,3.0,2.0,1.0,6.0,3.0,0.0,1.0,2.0,1.0,6.0,0.0,0.19870000000000002
605200,2015,MIL,0.0,4.0,3.0,4.0,3.0,6.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.20260000000000003
605200,2016,MIL,2.0,28.0,6.0,2.0,10.0,14.0,14.0,0.0,4.0,0.0,15.0,7.0,4.0,0.16956666666666667
605200,2017,MIL,5.0,36.0,4.0,2.0,10.0,22.0,15.0,0.0,5.0,0.0,16.0,7.0,6.0,0.18955882352941178
605200,2018,MIL,0.0,7.0,3.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,0.16099999999999998
605200,2019,MIL,3.0,15.0,2.0,9.0,5.0,16.0,8.0,0.0,8.0,0.0,9.0,6.0,1.0,0.28883333333333333
605200,2021,CHC,4.0,25.0,2.0,5.0,10.0,16.0,10.0,0.0,5.0,0.0,12.0,7.0,12.0,0.21405555555555555
605204,2017,HOU,8.0,26.0,0.0,9.0,7.0,10.0,23.0,6.0,8.0,3.0,20.0,4.0,2.0,0.4377674418604652
605204,2018,HOU,17.0,37.0,4.0,16.0,16.0,21.0,34.0,6.0,19.0,2.0,26.0,17.0,4.0,0.37127027027027026
605204,2019,NYM,68.0,145.0,12.0,90.0,98.0,96.0,119.0,35.0,95.0,18.0,108.0,51.0,4.0,0.466524115755627
605204,2020,NYM,21.0,76.0,4.0,34.0,47.0,40.0,48.0,12.0,38.0,6.0,58.0,15.0,5.0,0.4136268656716418
605204,2021,NYM,25.0,44.0,7.0,37.0,33.0,34.0,46.0,14.0,33.0,6.0,38.0,19.0,3.0,0.4498230088495575
605204,2022,NYM,24.0,58.0,4.0,31.0,43.0,31.0,43.0,14.0,34.0,8.0,37.0,23.0,1.0,0.4583846153846154
605204,2022,SF,21.0,33.0,8.0,19.0,22.0,25.0,34.0,18.0,18.0,3.0,24.0,14.0,4.0,0.5512222222222223
605222,2016,MIA,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.052
605227,2015,LAA,22.0,59.0,7.0,25.0,23.0,42.0,48.0,3.0,24.0,6.0,41.0,28.0,3.0,0.2972666666666667
605227,2016,PHI,3.0,5.0,4.0,3.0,5.0,3.0,7.0,0.0,2.0,0.0,5.0,8.0,0.0,0.1821333333333333
605227,2017,TB,13.0,9.0,0.0,4.0,12.0,7.0,7.0,2.0,4.0,3.0,6.0,10.0,1.0,0.37938461538461543
605228,2015,MIA,2.0,12.0,0.0,4.0,2.0,9.0,7.0,1.0,4.0,0.0,6.0,2.0,3.0,0.3226875
605228,2016,MIA,4.0,36.0,1.0,6.0,10.0,13.0,24.0,0.0,8.0,1.0,23.0,5.0,4.0,0.23353658536585364
605232,2015,CIN,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.086
605232,2016,CIN,3.0,30.0,2.0,5.0,12.0,9.0,19.0,0.0,7.0,0.0,20.0,4.0,3.0,0.22270588235294117
605232,2017,CIN,0.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.41175
605232,2018,CIN,0.0,5.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.2795
605233,2017,HOU,13.0,51.0,3.0,25.0,22.0,20.0,44.0,5.0,19.0,9.0,42.0,12.0,3.0,0.39053333333333334
605233,2018,HOU,5.0,20.0,1.0,13.0,16.0,2.0,17.0,5.0,8.0,2.0,16.0,6.0,2.0,0.4594615384615385
605233,2019,HOU,4.0,20.0,4.0,11.0,13.0,10.0,16.0,5.0,10.0,1.0,14.0,8.0,0.0,0.3985263157894737
605233,2019,TOR,13.0,23.0,3.0,11.0,14.0,11.0,24.0,6.0,13.0,1.0,17.0,11.0,1.0,0.3855918367346938
605233,2020,TOR,8.0,8.0,1.0,4.0,4.0,7.0,10.0,2.0,5.0,2.0,5.0,7.0,0.0,0.3973333333333333
605233,2021,MIL,1.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.16128571428571428
605242,2017,DET,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.21733333333333335
605242,2018,DET,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.19666666666666666
605244,2018,SF,11.0,11.0,3.0,7.0,10.0,8.0,14.0,4.0,10.0,0.0,8.0,9.0,1.0,0.44215625000000003
605244,2019,SF,7.0,5.0,2.0,7.0,3.0,9.0,9.0,1.0,6.0,0.0,4.0,9.0,0.0,0.37160000000000004
605244,2021,OAK,14.0,35.0,4.0,9.0,21.0,14.0,27.0,3.0,15.0,3.0,23.0,13.0,5.0,0.30837096774193545
605244,2022,CIN,17.0,28.0,9.0,22.0,27.0,19.0,29.0,2.0,22.0,5.0,21.0,23.0,3.0,0.3261842105263158
605253,2015,KC,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.038
605253,2016,KC,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.154
605253,2017,KC,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3265
605253,2018,CHC,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.11124999999999999
605253,2019,KC,3.0,19.0,3.0,8.0,5.0,14.0,14.0,0.0,7.0,0.0,15.0,6.0,1.0,0.27748275862068966
605253,2022,NYM,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.22959999999999997
