PitcherID,Season,PitcherTeam,FB,GB,IFFB,LD,Center,Oppo,Pull,Barrel,FlareBurner,SolidContact,Topped,Under,Weak,xwOBAcon
605359,2017,SEA,12.0,10.0,1.0,6.0,12.0,8.0,9.0,1.0,8.0,1.0,6.0,12.0,1.0,0.3160689655172414
605359,2018,CLE,1.0,13.0,1.0,8.0,9.0,7.0,7.0,0.0,8.0,2.0,11.0,2.0,0.0,0.40456521739130435
605359,2019,CWS,25.0,75.0,13.0,31.0,37.0,30.0,77.0,8.0,34.0,4.0,58.0,30.0,8.0,0.3276971830985916
605359,2020,CWS,9.0,30.0,4.0,13.0,24.0,4.0,28.0,0.0,16.0,1.0,22.0,14.0,2.0,0.3049636363636364
605359,2021,CWS,19.0,33.0,7.0,19.0,25.0,23.0,30.0,8.0,18.0,2.0,24.0,20.0,6.0,0.33976923076923077
605361,2019,OAK,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08099999999999999
605374,2015,ATL,10.0,50.0,7.0,28.0,34.0,26.0,35.0,3.0,25.0,5.0,40.0,17.0,3.0,0.3421290322580645
605388,2015,PHI,81.0,88.0,28.0,85.0,92.0,75.0,100.0,19.0,68.0,20.0,65.0,100.0,9.0,0.3689572953736655
605388,2016,PHI,90.0,151.0,23.0,115.0,98.0,130.0,151.0,27.0,113.0,28.0,103.0,89.0,13.0,0.4156461126005362
605388,2017,PHI,32.0,67.0,13.0,36.0,43.0,48.0,53.0,11.0,39.0,5.0,49.0,36.0,7.0,0.383
605388,2018,PHI,25.0,76.0,13.0,27.0,48.0,35.0,55.0,7.0,37.0,5.0,52.0,28.0,6.0,0.34622222222222226
605388,2019,PHI,20.0,32.0,9.0,17.0,16.0,28.0,33.0,3.0,16.0,7.0,26.0,25.0,1.0,0.29446153846153844
605388,2020,PHI,9.0,17.0,2.0,8.0,9.0,9.0,18.0,5.0,7.0,1.0,11.0,9.0,2.0,0.43017142857142854
605388,2021,CHC,20.0,32.0,4.0,11.0,22.0,9.0,36.0,6.0,11.0,7.0,22.0,17.0,4.0,0.36113432835820897
605396,2015,PHI,4.0,12.0,3.0,7.0,10.0,5.0,11.0,1.0,6.0,2.0,11.0,3.0,0.0,0.41139130434782606
605396,2016,PHI,19.0,36.0,6.0,34.0,21.0,37.0,37.0,9.0,30.0,6.0,25.0,21.0,0.0,0.4430329670329671
605397,2016,HOU,42.0,78.0,11.0,51.0,53.0,42.0,70.0,11.0,46.0,13.0,64.0,44.0,4.0,0.3737087912087912
605397,2017,HOU,71.0,154.0,17.0,89.0,92.0,82.0,142.0,20.0,77.0,19.0,115.0,77.0,16.0,0.380712962962963
605397,2018,PIT,80.0,170.0,26.0,79.0,91.0,99.0,163.0,18.0,83.0,19.0,127.0,87.0,16.0,0.33058
605397,2019,PIT,126.0,230.0,32.0,124.0,148.0,121.0,242.0,33.0,122.0,34.0,179.0,128.0,14.0,0.3651313725490196
605397,2020,PIT,18.0,44.0,8.0,23.0,31.0,23.0,39.0,5.0,21.0,7.0,33.0,19.0,6.0,0.35694505494505496
605397,2021,SD,127.0,213.0,29.0,104.0,140.0,111.0,222.0,34.0,130.0,24.0,148.0,114.0,20.0,0.37670000000000003
605397,2022,SD,114.0,229.0,42.0,114.0,143.0,130.0,226.0,30.0,115.0,33.0,164.0,120.0,34.0,0.340508064516129
605400,2015,PHI,42.0,114.0,8.0,65.0,60.0,59.0,110.0,11.0,58.0,13.0,85.0,46.0,4.0,0.3582258064516129
605400,2016,PHI,46.0,186.0,14.0,81.0,84.0,88.0,155.0,12.0,90.0,14.0,132.0,54.0,15.0,0.3553154574132492
605400,2017,PHI,100.0,231.0,21.0,106.0,135.0,111.0,187.0,23.0,115.0,20.0,163.0,106.0,29.0,0.3475811403508772
605400,2018,PHI,96.0,284.0,38.0,124.0,149.0,138.0,252.0,25.0,119.0,24.0,219.0,125.0,20.0,0.3145
605400,2019,PHI,110.0,271.0,26.0,125.0,146.0,128.0,256.0,36.0,142.0,36.0,198.0,100.0,16.0,0.3794128787878788
605400,2020,PHI,28.0,83.0,13.0,44.0,53.0,44.0,71.0,9.0,42.0,10.0,64.0,34.0,8.0,0.3857125748502994
605400,2021,PHI,129.0,199.0,35.0,115.0,143.0,110.0,224.0,34.0,130.0,26.0,131.0,139.0,17.0,0.3710083857442348
605400,2022,PHI,130.0,236.0,39.0,129.0,147.0,141.0,246.0,38.0,126.0,37.0,169.0,135.0,27.0,0.3426203007518797
605428,2017,SEA,5.0,7.0,2.0,4.0,7.0,4.0,6.0,1.0,6.0,1.0,5.0,5.0,0.0,0.43366666666666664
605441,2017,PHI,14.0,17.0,5.0,11.0,10.0,13.0,15.0,4.0,10.0,3.0,15.0,13.0,1.0,0.37082608695652175
605441,2018,PHI,23.0,53.0,7.0,29.0,31.0,40.0,40.0,6.0,26.0,5.0,44.0,22.0,6.0,0.3502935779816514
605441,2019,PHI,4.0,3.0,1.0,5.0,4.0,6.0,3.0,2.0,4.0,0.0,3.0,2.0,1.0,0.5765
605441,2019,PIT,4.0,13.0,2.0,10.0,6.0,9.0,14.0,2.0,8.0,3.0,11.0,4.0,1.0,0.4189655172413793
605441,2020,PIT,2.0,6.0,1.0,2.0,2.0,3.0,6.0,0.0,3.0,0.0,3.0,3.0,2.0,0.2912727272727273
605441,2021,BOS,16.0,27.0,8.0,11.0,23.0,13.0,26.0,6.0,9.0,5.0,21.0,14.0,7.0,0.34306451612903227
605441,2021,SEA,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,0.41154545454545455
605446,2018,SF,72.0,144.0,30.0,109.0,90.0,112.0,152.0,14.0,84.0,27.0,109.0,106.0,11.0,0.3256438746438747
605446,2019,SF,80.0,150.0,23.0,77.0,85.0,97.0,147.0,23.0,93.0,17.0,102.0,84.0,6.0,0.3837569230769231
605446,2020,SF,9.0,2.0,1.0,7.0,4.0,9.0,6.0,3.0,5.0,4.0,2.0,5.0,0.0,0.5808947368421054
605446,2022,MIN,10.0,14.0,0.0,2.0,7.0,5.0,14.0,2.0,4.0,2.0,8.0,6.0,4.0,0.3888846153846154
605447,2019,TOR,7.0,21.0,4.0,9.0,12.0,12.0,17.0,4.0,15.0,0.0,12.0,7.0,3.0,0.4917560975609756
605447,2020,TOR,5.0,18.0,2.0,6.0,8.0,9.0,14.0,3.0,6.0,2.0,16.0,4.0,0.0,0.34751612903225804
605447,2021,TOR,37.0,67.0,16.0,22.0,45.0,39.0,58.0,13.0,21.0,6.0,51.0,43.0,8.0,0.31490845070422535
605447,2022,TOR,46.0,71.0,10.0,32.0,41.0,46.0,72.0,11.0,45.0,11.0,42.0,43.0,5.0,0.36103821656050955
605452,2015,WSH,41.0,119.0,13.0,49.0,51.0,75.0,96.0,12.0,41.0,12.0,81.0,54.0,12.0,0.3374009433962264
605452,2016,WSH,53.0,142.0,21.0,103.0,103.0,95.0,121.0,10.0,99.0,12.0,98.0,72.0,12.0,0.3761452145214521
605452,2017,WSH,52.0,95.0,18.0,68.0,66.0,70.0,93.0,17.0,68.0,12.0,55.0,58.0,13.0,0.4238340807174888
605452,2018,WSH,14.0,20.0,8.0,13.0,15.0,24.0,16.0,5.0,12.0,3.0,17.0,15.0,3.0,0.33698181818181816
605452,2019,WSH,47.0,91.0,13.0,50.0,59.0,56.0,86.0,14.0,48.0,11.0,75.0,46.0,4.0,0.3883030303030303
605452,2021,WSH,95.0,138.0,10.0,66.0,92.0,97.0,120.0,26.0,73.0,14.0,99.0,78.0,19.0,0.37903559870550163
605463,2019,BAL,6.0,19.0,1.0,12.0,9.0,11.0,18.0,4.0,13.0,0.0,14.0,6.0,1.0,0.48773684210526314
605463,2019,SEA,3.0,17.0,1.0,5.0,5.0,4.0,17.0,0.0,8.0,1.0,14.0,3.0,0.0,0.2865384615384615
605463,2022,SD,7.0,19.0,3.0,11.0,8.0,10.0,22.0,2.0,14.0,4.0,13.0,7.0,0.0,0.397025
605469,2019,BAL,21.0,21.0,2.0,15.0,15.0,20.0,24.0,6.0,20.0,4.0,12.0,16.0,1.0,0.4318474576271186
605476,2015,SEA,23.0,107.0,4.0,29.0,41.0,48.0,71.0,5.0,31.0,5.0,84.0,18.0,7.0,0.30436
605476,2016,BOS,2.0,6.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,2.0,0.0,0.21275000000000002
605476,2017,BOS,0.0,11.0,1.0,6.0,3.0,5.0,10.0,1.0,6.0,0.0,8.0,1.0,2.0,0.3347777777777778
605476,2018,BOS,8.0,22.0,2.0,8.0,12.0,9.0,12.0,2.0,10.0,1.0,18.0,8.0,1.0,0.354725
605477,2015,OAK,2.0,1.0,0.0,4.0,0.0,4.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,0.5218571428571429
605479,2019,CLE,10.0,8.0,2.0,1.0,8.0,9.0,4.0,2.0,2.0,1.0,5.0,9.0,2.0,0.27095238095238094
605479,2019,MIA,4.0,4.0,4.0,3.0,3.0,7.0,5.0,1.0,3.0,0.0,3.0,8.0,0.0,0.2846666666666666
605479,2020,MIA,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4693333333333333
605482,2019,HOU,13.0,31.0,4.0,17.0,17.0,19.0,29.0,5.0,19.0,1.0,20.0,16.0,2.0,0.40390476190476193
605482,2020,HOU,18.0,17.0,4.0,13.0,18.0,16.0,18.0,4.0,10.0,5.0,11.0,18.0,4.0,0.3839230769230769
605483,2016,TB,60.0,98.0,16.0,78.0,68.0,97.0,87.0,8.0,81.0,16.0,69.0,67.0,8.0,0.3627269076305221
605483,2017,TB,92.0,165.0,31.0,80.0,89.0,115.0,132.0,16.0,87.0,23.0,118.0,99.0,19.0,0.3467265193370166
605483,2018,TB,108.0,189.0,20.0,97.0,108.0,133.0,136.0,30.0,92.0,20.0,148.0,107.0,14.0,0.35629197080291974
605483,2019,TB,58.0,98.0,25.0,72.0,57.0,83.0,112.0,12.0,69.0,17.0,82.0,71.0,2.0,0.34844664031620554
605483,2020,TB,24.0,61.0,4.0,33.0,40.0,29.0,53.0,12.0,29.0,5.0,47.0,23.0,6.0,0.4054590163934426
605483,2021,SD,90.0,128.0,15.0,75.0,101.0,83.0,124.0,34.0,71.0,23.0,87.0,74.0,19.0,0.431987012987013
605483,2022,SD,95.0,116.0,21.0,79.0,89.0,105.0,117.0,23.0,86.0,19.0,78.0,96.0,9.0,0.36180707395498396
605486,2018,SD,1.0,1.0,2.0,5.0,1.0,5.0,3.0,0.0,4.0,0.0,1.0,4.0,0.0,0.28988888888888886
605488,2018,TEX,23.0,31.0,12.0,29.0,31.0,32.0,31.0,6.0,25.0,5.0,24.0,31.0,3.0,0.37603191489361704
605488,2019,TEX,37.0,25.0,6.0,31.0,28.0,40.0,31.0,6.0,28.0,10.0,21.0,33.0,1.0,0.3868787878787879
605488,2020,BOS,12.0,24.0,8.0,19.0,17.0,19.0,27.0,8.0,17.0,1.0,16.0,15.0,6.0,0.4551746031746032
605488,2021,TB,30.0,36.0,9.0,27.0,22.0,34.0,46.0,14.0,23.0,6.0,28.0,25.0,6.0,0.3999901960784314
605488,2022,TB,97.0,153.0,33.0,88.0,110.0,100.0,161.0,22.0,102.0,29.0,97.0,101.0,19.0,0.35660540540540536
605498,2018,SF,98.0,255.0,21.0,113.0,128.0,129.0,226.0,37.0,115.0,28.0,206.0,79.0,11.0,0.38855672268907565
605498,2019,SF,16.0,52.0,8.0,32.0,26.0,33.0,49.0,14.0,28.0,2.0,42.0,22.0,0.0,0.4049907407407407
605498,2020,SF,10.0,13.0,1.0,7.0,13.0,5.0,13.0,6.0,7.0,3.0,8.0,5.0,2.0,0.5155806451612903
605501,2018,NYY,2.0,11.0,0.0,8.0,7.0,7.0,7.0,0.0,9.0,0.0,8.0,2.0,2.0,0.3510952380952381
605501,2019,NYY,15.0,25.0,6.0,23.0,19.0,19.0,31.0,4.0,25.0,2.0,18.0,12.0,1.0,0.4288709677419355
605501,2020,MIA,8.0,16.0,1.0,6.0,7.0,13.0,11.0,2.0,6.0,0.0,11.0,8.0,4.0,0.33880645161290324
605501,2021,NYM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.746
605507,2021,MIA,66.0,98.0,12.0,42.0,71.0,60.0,87.0,15.0,45.0,17.0,64.0,63.0,14.0,0.32523394495412844
605507,2022,PIT,88.0,185.0,34.0,97.0,107.0,110.0,187.0,26.0,114.0,25.0,141.0,80.0,16.0,0.380818407960199
605513,2018,DET,8.0,24.0,2.0,16.0,15.0,12.0,23.0,4.0,14.0,4.0,19.0,9.0,0.0,0.37538
605513,2019,DET,91.0,212.0,23.0,109.0,120.0,141.0,174.0,29.0,111.0,32.0,155.0,94.0,14.0,0.3730390804597701
605513,2020,DET,31.0,82.0,5.0,42.0,53.0,46.0,61.0,10.0,46.0,10.0,58.0,29.0,6.0,0.3971635220125786
605513,2021,DET,20.0,82.0,9.0,29.0,43.0,30.0,67.0,7.0,22.0,15.0,67.0,22.0,7.0,0.2990928571428571
605521,2019,SEA,3.0,4.0,0.0,7.0,0.0,7.0,7.0,0.0,4.0,1.0,3.0,6.0,0.0,0.3534285714285715
605521,2021,CIN,12.0,15.0,3.0,9.0,14.0,12.0,13.0,1.0,9.0,2.0,10.0,14.0,3.0,0.27417948717948715
605521,2022,CIN,33.0,37.0,9.0,22.0,25.0,38.0,38.0,12.0,23.0,4.0,29.0,31.0,2.0,0.38617821782178213
605525,2016,OAK,6.0,15.0,5.0,17.0,13.0,16.0,14.0,5.0,12.0,3.0,11.0,11.0,0.0,0.46454761904761904
605525,2018,OAK,12.0,17.0,7.0,7.0,10.0,16.0,17.0,0.0,8.0,5.0,11.0,17.0,2.0,0.2656279069767442
605525,2019,OAK,31.0,33.0,7.0,15.0,20.0,25.0,41.0,2.0,15.0,8.0,24.0,29.0,4.0,0.2822560975609756
605525,2020,OAK,16.0,29.0,7.0,11.0,25.0,16.0,22.0,3.0,10.0,5.0,21.0,20.0,3.0,0.3156129032258065
605525,2021,ARI,17.0,26.0,3.0,9.0,19.0,10.0,26.0,6.0,12.0,2.0,19.0,14.0,1.0,0.39122222222222225
605525,2021,OAK,15.0,35.0,7.0,21.0,22.0,26.0,30.0,3.0,26.0,4.0,23.0,17.0,4.0,0.3627792207792208
605525,2022,ARI,24.0,38.0,2.0,22.0,33.0,28.0,25.0,6.0,28.0,4.0,28.0,17.0,2.0,0.4164
605528,2017,MIN,1.0,7.0,0.0,6.0,1.0,4.0,9.0,1.0,5.0,0.0,5.0,2.0,1.0,0.4557857142857143
605538,2015,ATL,90.0,127.0,36.0,109.0,120.0,105.0,137.0,30.0,91.0,28.0,94.0,102.0,8.0,0.4022832861189802
605538,2016,ATL,121.0,212.0,34.0,136.0,146.0,138.0,207.0,32.0,116.0,28.0,138.0,136.0,16.0,0.38186909871244634
605538,2017,ATL,36.0,38.0,9.0,33.0,29.0,37.0,46.0,12.0,24.0,13.0,23.0,32.0,8.0,0.4168660714285714
605538,2018,ATL,21.0,24.0,10.0,31.0,32.0,19.0,35.0,11.0,18.0,8.0,20.0,26.0,3.0,0.4431511627906977
605538,2018,CIN,10.0,17.0,6.0,8.0,9.0,11.0,21.0,2.0,10.0,2.0,11.0,15.0,0.0,0.3359
605538,2019,SD,18.0,39.0,6.0,22.0,15.0,20.0,48.0,4.0,28.0,6.0,20.0,20.0,5.0,0.3920481927710843
605538,2019,SEA,18.0,16.0,10.0,16.0,9.0,22.0,28.0,5.0,17.0,3.0,11.0,22.0,2.0,0.37875000000000003
605538,2020,MIN,22.0,13.0,11.0,10.0,23.0,13.0,20.0,2.0,6.0,7.0,10.0,28.0,3.0,0.2850892857142857
605538,2021,SF,14.0,15.0,6.0,15.0,18.0,11.0,21.0,5.0,14.0,4.0,9.0,16.0,2.0,0.42463999999999996
605538,2021,TB,28.0,16.0,8.0,19.0,14.0,25.0,32.0,2.0,16.0,4.0,11.0,33.0,5.0,0.2797887323943662
605538,2022,TB,51.0,34.0,21.0,21.0,33.0,33.0,61.0,15.0,15.0,9.0,30.0,55.0,3.0,0.31663779527559055
605540,2017,MIL,30.0,67.0,12.0,26.0,39.0,47.0,49.0,4.0,28.0,9.0,50.0,33.0,10.0,0.33247014925373136
605540,2018,MIL,24.0,61.0,5.0,23.0,34.0,31.0,48.0,8.0,33.0,4.0,44.0,19.0,5.0,0.36428318584070796
605540,2019,MIL,64.0,144.0,23.0,84.0,94.0,99.0,117.0,13.0,89.0,20.0,103.0,70.0,19.0,0.36395859872611463
605540,2020,MIL,37.0,92.0,20.0,31.0,57.0,52.0,70.0,13.0,40.0,5.0,64.0,47.0,8.0,0.3416779661016949
605540,2021,MIL,101.0,194.0,29.0,123.0,158.0,128.0,161.0,26.0,113.0,24.0,141.0,111.0,32.0,0.3619753914988814
605540,2022,MIL,115.0,146.0,33.0,87.0,100.0,132.0,149.0,27.0,91.0,28.0,97.0,116.0,20.0,0.36302110817941957
605541,2015,BAL,45.0,60.0,13.0,37.0,42.0,53.0,60.0,10.0,39.0,9.0,45.0,49.0,3.0,0.36563225806451616
605541,2016,BAL,53.0,105.0,20.0,65.0,60.0,88.0,95.0,13.0,55.0,21.0,78.0,63.0,9.0,0.3630460251046025
605541,2017,BAL,11.0,31.0,7.0,22.0,21.0,18.0,31.0,6.0,20.0,5.0,24.0,15.0,1.0,0.42301408450704225
605541,2018,BAL,58.0,100.0,22.0,91.0,74.0,102.0,86.0,16.0,94.0,13.0,71.0,70.0,6.0,0.3920777777777778
605541,2019,BAL,15.0,14.0,2.0,13.0,10.0,16.0,18.0,3.0,11.0,7.0,12.0,11.0,0.0,0.42670454545454545
605541,2019,SEA,9.0,25.0,4.0,21.0,16.0,18.0,25.0,5.0,22.0,2.0,17.0,11.0,2.0,0.4199661016949152
605541,2021,CWS,17.0,27.0,2.0,11.0,19.0,19.0,18.0,6.0,9.0,1.0,25.0,13.0,3.0,0.35640350877192983
605612,2021,DET,4.0,3.0,1.0,0.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,4.0,0.0,0.259375
605612,2022,DET,5.0,4.0,0.0,6.0,3.0,4.0,8.0,0.0,5.0,3.0,3.0,4.0,0.0,0.39826666666666666
605795,2017,PIT,10.0,18.0,4.0,11.0,12.0,9.0,21.0,4.0,10.0,4.0,11.0,11.0,3.0,0.4328837209302326
605894,2015,PHI,20.0,40.0,9.0,35.0,32.0,21.0,51.0,10.0,31.0,5.0,32.0,21.0,5.0,0.42248076923076927
605894,2016,PHI,28.0,29.0,15.0,37.0,20.0,41.0,48.0,9.0,27.0,4.0,22.0,43.0,4.0,0.3570366972477064
606115,2020,MIL,5.0,2.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,0.0,0.44210000000000005
606115,2022,ATL,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.13066666666666668
606131,2016,SD,72.0,300.0,9.0,122.0,134.0,114.0,223.0,29.0,121.0,25.0,248.0,65.0,11.0,0.37008416833667335
606131,2017,SD,77.0,326.0,12.0,110.0,177.0,119.0,219.0,26.0,139.0,20.0,241.0,68.0,24.0,0.3625212355212355
606131,2018,SD,25.0,67.0,11.0,50.0,35.0,35.0,70.0,8.0,46.0,10.0,51.0,33.0,4.0,0.36501973684210526
606131,2019,SD,45.0,119.0,6.0,51.0,59.0,62.0,100.0,9.0,57.0,16.0,87.0,40.0,10.0,0.351986301369863
606131,2020,SD,8.0,29.0,1.0,10.0,12.0,9.0,26.0,3.0,10.0,2.0,24.0,8.0,0.0,0.33125531914893613
606131,2022,MIL,13.0,49.0,3.0,15.0,24.0,13.0,43.0,7.0,16.0,7.0,39.0,9.0,2.0,0.37355
606149,2017,NYY,16.0,22.0,5.0,17.0,16.0,18.0,25.0,6.0,17.0,3.0,17.0,15.0,2.0,0.4260333333333334
606149,2018,NYY,10.0,11.0,0.0,6.0,9.0,6.0,12.0,2.0,10.0,1.0,6.0,7.0,0.0,0.41023076923076923
606149,2018,STL,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.19400000000000003
606149,2019,STL,53.0,56.0,20.0,38.0,57.0,48.0,62.0,12.0,29.0,13.0,49.0,60.0,3.0,0.3468855421686747
606149,2020,STL,5.0,14.0,3.0,10.0,10.0,6.0,16.0,3.0,8.0,3.0,9.0,7.0,1.0,0.4378387096774194
606149,2021,STL,60.0,63.0,21.0,45.0,72.0,54.0,63.0,19.0,42.0,9.0,41.0,69.0,9.0,0.3507407407407408
606149,2022,STL,54.0,41.0,15.0,34.0,44.0,40.0,60.0,13.0,30.0,13.0,26.0,58.0,4.0,0.35182638888888884
606160,2015,NYM,7.0,14.0,1.0,6.0,7.0,8.0,13.0,1.0,6.0,1.0,12.0,5.0,2.0,0.2937777777777778
606160,2016,NYM,14.0,21.0,1.0,21.0,14.0,22.0,21.0,4.0,18.0,4.0,14.0,11.0,2.0,0.4540377358490566
606160,2017,NYM,75.0,181.0,24.0,84.0,108.0,104.0,149.0,15.0,91.0,18.0,126.0,77.0,25.0,0.3532102272727273
606160,2019,TEX,20.0,29.0,4.0,19.0,23.0,20.0,29.0,10.0,15.0,1.0,23.0,19.0,4.0,0.4192638888888889
606160,2020,TEX,13.0,13.0,6.0,13.0,15.0,12.0,18.0,7.0,11.0,2.0,7.0,13.0,5.0,0.41335555555555553
606160,2021,HOU,2.0,8.0,1.0,3.0,2.0,2.0,10.0,0.0,2.0,2.0,7.0,2.0,1.0,0.21385714285714283
606160,2021,SEA,29.0,82.0,7.0,29.0,47.0,35.0,65.0,8.0,36.0,6.0,60.0,29.0,8.0,0.3185306122448979
606160,2022,HOU,31.0,91.0,10.0,40.0,46.0,56.0,70.0,5.0,44.0,10.0,64.0,37.0,12.0,0.307
606162,2018,BAL,51.0,70.0,24.0,47.0,48.0,58.0,84.0,13.0,48.0,8.0,49.0,69.0,2.0,0.3451693121693121
606162,2019,BAL,8.0,12.0,1.0,6.0,6.0,6.0,15.0,1.0,7.0,2.0,8.0,8.0,0.0,0.33980769230769237
606162,2019,PIT,7.0,25.0,3.0,10.0,10.0,11.0,24.0,3.0,13.0,1.0,21.0,7.0,0.0,0.35966666666666663
606162,2021,LAD,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.23966666666666667
606167,2016,MIN,2.0,5.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,4.0,0.0,0.32681818181818184
606167,2017,MIN,71.0,126.0,19.0,93.0,98.0,80.0,127.0,20.0,83.0,17.0,94.0,80.0,10.0,0.39154605263157893
606167,2018,MIN,16.0,27.0,7.0,18.0,19.0,23.0,26.0,3.0,18.0,3.0,21.0,18.0,4.0,0.33138805970149254
606167,2019,LAA,10.0,14.0,3.0,9.0,10.0,12.0,14.0,3.0,8.0,1.0,8.0,12.0,4.0,0.3309166666666667
606167,2019,MIN,15.0,11.0,6.0,12.0,11.0,12.0,21.0,7.0,15.0,1.0,8.0,13.0,0.0,0.5355454545454545
606167,2019,STL,5.0,2.0,0.0,7.0,7.0,2.0,5.0,0.0,5.0,3.0,1.0,5.0,0.0,0.44157142857142856
606213,2021,CWS,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.7368
606273,2015,SEA,67.0,154.0,25.0,94.0,99.0,103.0,138.0,20.0,90.0,22.0,104.0,81.0,16.0,0.37099399399399396
606273,2016,BOS,10.0,12.0,1.0,10.0,9.0,11.0,13.0,4.0,8.0,1.0,12.0,7.0,0.0,0.41390625
606273,2018,SEA,43.0,56.0,15.0,45.0,44.0,45.0,69.0,7.0,37.0,11.0,45.0,51.0,7.0,0.31653164556962027
606273,2019,SEA,31.0,51.0,11.0,47.0,38.0,41.0,61.0,10.0,36.0,10.0,38.0,34.0,3.0,0.398442748091603
606273,2019,WSH,4.0,3.0,1.0,2.0,3.0,1.0,6.0,4.0,1.0,0.0,3.0,2.0,0.0,0.5581
606273,2022,SEA,6.0,12.0,1.0,5.0,6.0,6.0,12.0,1.0,5.0,2.0,9.0,7.0,0.0,0.2655
606291,2016,ATL,22.0,56.0,6.0,26.0,31.0,31.0,40.0,1.0,26.0,10.0,41.0,26.0,1.0,0.3015809523809524
606299,2019,CIN,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.30825
606299,2020,BOS,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6376666666666667
606303,2019,ARI,4.0,2.0,0.0,5.0,2.0,5.0,4.0,2.0,3.0,1.0,0.0,3.0,1.0,0.5873999999999999
606303,2020,ARI,2.0,1.0,0.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.626125
606303,2021,KC,18.0,29.0,5.0,15.0,19.0,15.0,32.0,3.0,19.0,2.0,18.0,20.0,5.0,0.3277910447761194
606303,2021,TOR,22.0,40.0,10.0,13.0,26.0,24.0,35.0,5.0,12.0,3.0,29.0,29.0,6.0,0.2652142857142857
606303,2022,KC,28.0,74.0,10.0,25.0,42.0,27.0,68.0,13.0,28.0,7.0,56.0,25.0,8.0,0.35186861313868617
606303,2022,OAK,4.0,25.0,7.0,9.0,9.0,15.0,21.0,1.0,11.0,4.0,16.0,8.0,3.0,0.29204651162790696
606424,2017,MIA,37.0,66.0,21.0,38.0,53.0,45.0,62.0,6.0,38.0,9.0,47.0,52.0,9.0,0.3409751552795031
606424,2018,MIA,53.0,92.0,17.0,48.0,76.0,46.0,88.0,22.0,44.0,12.0,76.0,46.0,4.0,0.41541176470588237
606424,2019,MIA,36.0,72.0,9.0,32.0,53.0,32.0,64.0,9.0,35.0,5.0,52.0,40.0,5.0,0.3496849315068493
606424,2020,SF,14.0,23.0,3.0,10.0,10.0,18.0,22.0,2.0,12.0,1.0,17.0,16.0,2.0,0.28600000000000003
606424,2021,SF,50.0,75.0,9.0,47.0,52.0,53.0,76.0,13.0,45.0,11.0,53.0,48.0,11.0,0.34407182320441987
606424,2022,SF,61.0,78.0,18.0,38.0,41.0,57.0,97.0,21.0,47.0,8.0,50.0,60.0,9.0,0.3754717948717949
606478,2018,BAL,27.0,29.0,7.0,18.0,19.0,18.0,42.0,10.0,14.0,4.0,22.0,27.0,2.0,0.37150632911392406
606478,2019,BAL,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7389999999999999
606625,2017,SF,4.0,7.0,1.0,3.0,4.0,4.0,7.0,1.0,3.0,0.0,6.0,4.0,1.0,0.3404
606625,2018,SF,34.0,63.0,19.0,30.0,42.0,43.0,58.0,6.0,31.0,5.0,48.0,51.0,4.0,0.28871034482758623
606625,2019,SF,37.0,53.0,21.0,29.0,40.0,46.0,53.0,9.0,29.0,10.0,41.0,45.0,5.0,0.3501007194244604
606625,2021,SF,2.0,6.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0,5.0,4.0,0.0,0.2862727272727273
606625,2022,ARI,13.0,14.0,4.0,13.0,11.0,17.0,16.0,1.0,7.0,6.0,12.0,16.0,2.0,0.26561363636363633
606625,2022,LAD,19.0,21.0,9.0,10.0,13.0,22.0,24.0,6.0,10.0,4.0,13.0,22.0,3.0,0.3431896551724138
606930,2016,MIL,15.0,36.0,5.0,18.0,15.0,29.0,30.0,3.0,16.0,5.0,28.0,19.0,2.0,0.3184931506849315
606930,2017,MIL,35.0,102.0,9.0,42.0,53.0,50.0,80.0,8.0,39.0,12.0,81.0,38.0,9.0,0.32053475935828873
